sample_id,label,label_name,image_path,mode,width,height,array_shape,dtype,min_pixel,max_pixel,mean_pixel,std_pixel
1-6270,1,inclusion,Heat 1 images/imgs/06270.TIF,L,128,128,"(128, 128)",uint8,38.0,242.0,197.76715087890625,28.474058618275023
1-6272,1,inclusion,Heat 1 images/imgs/06272.TIF,L,128,128,"(128, 128)",uint8,49.0,235.0,197.29876708984375,15.29749850119277
1-6278,1,inclusion,Heat 1 images/imgs/06278.TIF,L,128,128,"(128, 128)",uint8,13.0,236.0,197.7015380859375,28.449257658261782
1-6282,1,inclusion,Heat 1 images/imgs/06282.TIF,L,128,128,"(128, 128)",uint8,29.0,243.0,198.56951904296875,21.057098971669024
1-6285,1,inclusion,Heat 1 images/imgs/06285.TIF,L,128,128,"(128, 128)",uint8,4.0,243.0,191.77032470703125,38.19583801594447
1-6288,1,inclusion,Heat 1 images/imgs/06288.TIF,L,128,128,"(128, 128)",uint8,30.0,239.0,197.13616943359375,31.225773036596085
1-6290,1,inclusion,Heat 1 images/imgs/06290.TIF,L,128,128,"(128, 128)",uint8,85.0,245.0,198.00128173828125,20.29677121359431
1-6293,1,inclusion,Heat 1 images/imgs/06293.TIF,L,128,128,"(128, 128)",uint8,63.0,249.0,199.32562255859375,26.388769875000637
1-6294,1,inclusion,Heat 1 images/imgs/06294.TIF,L,128,128,"(128, 128)",uint8,77.0,239.0,197.12066650390625,20.59461605835197
1-6303,1,inclusion,Heat 1 images/imgs/06303.TIF,L,128,128,"(128, 128)",uint8,30.0,241.0,200.18133544921875,26.60312639077314
1-6305,1,inclusion,Heat 1 images/imgs/06305.TIF,L,128,128,"(128, 128)",uint8,16.0,237.0,192.00958251953125,35.36591257050849
1-6306,1,inclusion,Heat 1 images/imgs/06306.TIF,L,128,128,"(128, 128)",uint8,69.0,251.0,202.1539306640625,20.75021735294383
1-6307,1,inclusion,Heat 1 images/imgs/06307.TIF,L,128,128,"(128, 128)",uint8,23.0,239.0,193.43896484375,29.27634172614385
1-6309,1,inclusion,Heat 1 images/imgs/06309.TIF,L,128,128,"(128, 128)",uint8,53.0,244.0,202.1053466796875,18.245685511166506
1-6310,1,inclusion,Heat 1 images/imgs/06310.TIF,L,128,128,"(128, 128)",uint8,34.0,240.0,191.582275390625,37.49416710233203
1-6311,1,inclusion,Heat 1 images/imgs/06311.TIF,L,128,128,"(128, 128)",uint8,38.0,238.0,200.63092041015625,18.89781122315206
1-6313,1,inclusion,Heat 1 images/imgs/06313.TIF,L,128,128,"(128, 128)",uint8,13.0,237.0,202.341796875,22.437926987009412
1-6314,1,inclusion,Heat 1 images/imgs/06314.TIF,L,128,128,"(128, 128)",uint8,38.0,233.0,200.759765625,17.887667668887644
1-6315,1,inclusion,Heat 1 images/imgs/06315.TIF,L,128,128,"(128, 128)",uint8,27.0,241.0,195.4161376953125,25.97998775959782
1-6316,1,inclusion,Heat 1 images/imgs/06316.TIF,L,128,128,"(128, 128)",uint8,32.0,238.0,198.317138671875,23.346934589008175
1-6317,1,inclusion,Heat 1 images/imgs/06317.TIF,L,128,128,"(128, 128)",uint8,47.0,240.0,197.88861083984375,22.850911735903033
1-6320,1,inclusion,Heat 1 images/imgs/06320.TIF,L,128,128,"(128, 128)",uint8,39.0,238.0,200.26348876953125,22.672469300799033
1-6323,1,inclusion,Heat 1 images/imgs/06323.TIF,L,128,128,"(128, 128)",uint8,69.0,239.0,202.6407470703125,18.697216454671093
1-6324,1,inclusion,Heat 1 images/imgs/06324.TIF,L,128,128,"(128, 128)",uint8,26.0,235.0,190.18426513671875,36.376990575527905
1-6325,1,inclusion,Heat 1 images/imgs/06325.TIF,L,128,128,"(128, 128)",uint8,57.0,240.0,196.5240478515625,23.365917412023922
1-6327,1,inclusion,Heat 1 images/imgs/06327.TIF,L,128,128,"(128, 128)",uint8,68.0,238.0,200.53961181640625,18.12556958279866
1-6328,1,inclusion,Heat 1 images/imgs/06328.TIF,L,128,128,"(128, 128)",uint8,22.0,233.0,197.04010009765625,24.86148228988241
1-6329,1,inclusion,Heat 1 images/imgs/06329.TIF,L,128,128,"(128, 128)",uint8,21.0,239.0,194.03753662109375,32.82295956336312
1-6330,1,inclusion,Heat 1 images/imgs/06330.TIF,L,128,128,"(128, 128)",uint8,64.0,235.0,200.7783203125,15.080790040091978
1-6331,1,inclusion,Heat 1 images/imgs/06331.TIF,L,128,128,"(128, 128)",uint8,69.0,241.0,199.4603271484375,26.5425777917382
1-6334,1,inclusion,Heat 1 images/imgs/06334.TIF,L,128,128,"(128, 128)",uint8,31.0,240.0,190.49267578125,39.253703237276795
1-6335,1,inclusion,Heat 1 images/imgs/06335.TIF,L,128,128,"(128, 128)",uint8,27.0,238.0,197.19232177734375,22.410470469188404
1-6340,1,inclusion,Heat 1 images/imgs/06340.TIF,L,128,128,"(128, 128)",uint8,47.0,236.0,200.89410400390625,18.967970134373367
1-6343,1,inclusion,Heat 1 images/imgs/06343.TIF,L,128,128,"(128, 128)",uint8,47.0,239.0,200.20562744140625,21.531145456746128
1-6346,1,inclusion,Heat 1 images/imgs/06346.TIF,L,128,128,"(128, 128)",uint8,69.0,242.0,198.74029541015625,25.48884123782617
1-6348,1,inclusion,Heat 1 images/imgs/06348.TIF,L,128,128,"(128, 128)",uint8,25.0,237.0,194.426513671875,33.35498317334238
1-6350,1,inclusion,Heat 1 images/imgs/06350.TIF,L,128,128,"(128, 128)",uint8,9.0,236.0,177.507568359375,54.687532958429486
1-6354,1,inclusion,Heat 1 images/imgs/06354.TIF,L,128,128,"(128, 128)",uint8,63.0,238.0,200.799072265625,17.46311078809046
1-6356,1,inclusion,Heat 1 images/imgs/06356.TIF,L,128,128,"(128, 128)",uint8,74.0,242.0,196.37152099609375,28.36761841247085
1-6359,1,inclusion,Heat 1 images/imgs/06359.TIF,L,128,128,"(128, 128)",uint8,22.0,237.0,200.61962890625,22.387781035780197
1-6361,0,non-inclusion,Heat 1 images/imgs/06361.TIF,L,128,128,"(128, 128)",uint8,30.0,238.0,198.5733642578125,21.79036055227576
1-6362,1,inclusion,Heat 1 images/imgs/06362.TIF,L,128,128,"(128, 128)",uint8,20.0,239.0,200.156494140625,25.10483968091138
1-6363,1,inclusion,Heat 1 images/imgs/06363.TIF,L,128,128,"(128, 128)",uint8,36.0,236.0,196.989013671875,21.936765510403006
1-6367,1,inclusion,Heat 1 images/imgs/06367.TIF,L,128,128,"(128, 128)",uint8,73.0,239.0,195.4698486328125,25.51184417940262
1-6369,1,inclusion,Heat 1 images/imgs/06369.TIF,L,128,128,"(128, 128)",uint8,34.0,242.0,201.07354736328125,23.173526965393574
1-6374,1,inclusion,Heat 1 images/imgs/06374.TIF,L,128,128,"(128, 128)",uint8,25.0,235.0,189.46575927734375,36.89408172118496
1-6375,1,inclusion,Heat 1 images/imgs/06375.TIF,L,128,128,"(128, 128)",uint8,13.0,234.0,186.91998291015625,36.734629293830864
1-6379,1,inclusion,Heat 1 images/imgs/06379.TIF,L,128,128,"(128, 128)",uint8,45.0,237.0,196.43939208984375,27.74008943808201
1-6382,1,inclusion,Heat 1 images/imgs/06382.TIF,L,128,128,"(128, 128)",uint8,43.0,231.0,196.223388671875,15.666363993681747
1-6389,1,inclusion,Heat 1 images/imgs/06389.TIF,L,128,128,"(128, 128)",uint8,0.0,233.0,193.416015625,33.20953654778256
1-6392,1,inclusion,Heat 1 images/imgs/06392.TIF,L,128,128,"(128, 128)",uint8,3.0,238.0,190.27056884765625,41.45454404161137
1-6394,1,inclusion,Heat 1 images/imgs/06394.TIF,L,128,128,"(128, 128)",uint8,13.0,235.0,188.23583984375,39.865539932369536
1-6398,1,inclusion,Heat 1 images/imgs/06398.TIF,L,128,128,"(128, 128)",uint8,48.0,233.0,200.65045166015625,18.300889451817465
1-6402,1,inclusion,Heat 1 images/imgs/06402.TIF,L,128,128,"(128, 128)",uint8,34.0,240.0,198.6519775390625,22.897292085722068
1-6403,1,inclusion,Heat 1 images/imgs/06403.TIF,L,128,128,"(128, 128)",uint8,69.0,242.0,200.13287353515625,20.819876775333263
1-6404,1,inclusion,Heat 1 images/imgs/06404.TIF,L,128,128,"(128, 128)",uint8,35.0,235.0,190.90106201171875,33.09489033748648
1-6405,1,inclusion,Heat 1 images/imgs/06405.TIF,L,128,128,"(128, 128)",uint8,11.0,237.0,192.3203125,37.148355349541134
1-6406,1,inclusion,Heat 1 images/imgs/06406.TIF,L,128,128,"(128, 128)",uint8,40.0,235.0,199.5697021484375,17.828214696563233
1-6407,1,inclusion,Heat 1 images/imgs/06407.TIF,L,128,128,"(128, 128)",uint8,80.0,241.0,193.9544677734375,26.07460472907081
1-6408,1,inclusion,Heat 1 images/imgs/06408.TIF,L,128,128,"(128, 128)",uint8,49.0,238.0,200.0377197265625,23.906261092227034
1-6409,1,inclusion,Heat 1 images/imgs/06409.TIF,L,128,128,"(128, 128)",uint8,28.0,240.0,195.01568603515625,32.12026215280173
1-6410,1,inclusion,Heat 1 images/imgs/06410.TIF,L,128,128,"(128, 128)",uint8,75.0,239.0,199.07720947265625,19.631843032820452
1-6415,1,inclusion,Heat 1 images/imgs/06415.TIF,L,128,128,"(128, 128)",uint8,39.0,238.0,194.49993896484375,29.000347266849015
1-6424,1,inclusion,Heat 1 images/imgs/06424.TIF,L,128,128,"(128, 128)",uint8,29.0,234.0,195.9775390625,28.334423999737698
1-6441,1,inclusion,Heat 1 images/imgs/06441.TIF,L,128,128,"(128, 128)",uint8,24.0,237.0,198.7425537109375,26.095307882425157
1-6445,1,inclusion,Heat 1 images/imgs/06445.TIF,L,128,128,"(128, 128)",uint8,20.0,238.0,199.90814208984375,25.162813043633914
1-6446,1,inclusion,Heat 1 images/imgs/06446.TIF,L,128,128,"(128, 128)",uint8,26.0,240.0,197.6011962890625,29.99236578539329
1-6454,1,inclusion,Heat 1 images/imgs/06454.TIF,L,128,128,"(128, 128)",uint8,22.0,233.0,197.3897705078125,18.47121342618331
1-6457,1,inclusion,Heat 1 images/imgs/06457.TIF,L,128,128,"(128, 128)",uint8,33.0,237.0,201.0230712890625,22.339678495756065
1-6459,1,inclusion,Heat 1 images/imgs/06459.TIF,L,128,128,"(128, 128)",uint8,30.0,234.0,192.50433349609375,31.081952155157488
1-6465,1,inclusion,Heat 1 images/imgs/06465.TIF,L,128,128,"(128, 128)",uint8,26.0,245.0,199.09222412109375,26.87201978542378
1-6471,1,inclusion,Heat 1 images/imgs/06471.TIF,L,128,128,"(128, 128)",uint8,42.0,239.0,199.25689697265625,26.75018221572231
1-6487,1,inclusion,Heat 1 images/imgs/06487.TIF,L,128,128,"(128, 128)",uint8,35.0,238.0,196.81060791015625,30.057620157991316
1-6494,1,inclusion,Heat 1 images/imgs/06494.TIF,L,128,128,"(128, 128)",uint8,29.0,241.0,198.24591064453125,29.803668914865792
1-6495,1,inclusion,Heat 1 images/imgs/06495.TIF,L,128,128,"(128, 128)",uint8,37.0,236.0,188.23016357421875,34.89083933855181
1-6499,1,inclusion,Heat 1 images/imgs/06499.TIF,L,128,128,"(128, 128)",uint8,29.0,233.0,192.404541015625,29.071307366480177
1-6501,0,non-inclusion,Heat 1 images/imgs/06501.TIF,L,128,128,"(128, 128)",uint8,84.0,240.0,201.02777099609375,15.782267843484812
1-6504,1,inclusion,Heat 1 images/imgs/06504.TIF,L,128,128,"(128, 128)",uint8,45.0,245.0,202.456787109375,21.178656382351285
1-6518,1,inclusion,Heat 1 images/imgs/06518.TIF,L,128,128,"(128, 128)",uint8,44.0,234.0,195.9049072265625,24.037842283809812
1-6521,1,inclusion,Heat 1 images/imgs/06521.TIF,L,128,128,"(128, 128)",uint8,50.0,236.0,196.917236328125,21.520585638622972
1-6530,1,inclusion,Heat 1 images/imgs/06530.TIF,L,128,128,"(128, 128)",uint8,34.0,239.0,198.59417724609375,23.550095018340812
1-6535,1,inclusion,Heat 1 images/imgs/06535.TIF,L,128,128,"(128, 128)",uint8,38.0,238.0,192.350830078125,39.6482253909897
1-6541,1,inclusion,Heat 1 images/imgs/06541.TIF,L,128,128,"(128, 128)",uint8,52.0,243.0,200.0760498046875,23.706337385760786
1-6545,1,inclusion,Heat 1 images/imgs/06545.TIF,L,128,128,"(128, 128)",uint8,53.0,240.0,200.58306884765625,23.835404809193225
1-6558,1,inclusion,Heat 1 images/imgs/06558.TIF,L,128,128,"(128, 128)",uint8,22.0,236.0,196.00640869140625,26.21049194746053
1-6562,1,inclusion,Heat 1 images/imgs/06562.TIF,L,128,128,"(128, 128)",uint8,49.0,243.0,197.10455322265625,28.639550814733912
1-6564,1,inclusion,Heat 1 images/imgs/06564.TIF,L,128,128,"(128, 128)",uint8,39.0,236.0,202.02886962890625,20.257529802828763
1-6565,1,inclusion,Heat 1 images/imgs/06565.TIF,L,128,128,"(128, 128)",uint8,47.0,242.0,201.79510498046875,19.580446115493704
1-6568,1,inclusion,Heat 1 images/imgs/06568.TIF,L,128,128,"(128, 128)",uint8,20.0,241.0,196.8648681640625,30.51385965407324
1-6591,1,inclusion,Heat 1 images/imgs/06591.TIF,L,128,128,"(128, 128)",uint8,23.0,243.0,194.3240966796875,37.45379399974091
1-6596,1,inclusion,Heat 1 images/imgs/06596.TIF,L,128,128,"(128, 128)",uint8,51.0,246.0,197.0384521484375,23.01126721615344
1-6597,1,inclusion,Heat 1 images/imgs/06597.TIF,L,128,128,"(128, 128)",uint8,36.0,246.0,192.725341796875,34.09202601307443
1-6602,1,inclusion,Heat 1 images/imgs/06602.TIF,L,128,128,"(128, 128)",uint8,50.0,235.0,198.27593994140625,23.726822926631062
1-6607,1,inclusion,Heat 1 images/imgs/06607.TIF,L,128,128,"(128, 128)",uint8,29.0,237.0,200.56414794921875,23.08582061691193
1-6608,1,inclusion,Heat 1 images/imgs/06608.TIF,L,128,128,"(128, 128)",uint8,34.0,238.0,200.5528564453125,21.038896017835963
1-6609,1,inclusion,Heat 1 images/imgs/06609.TIF,L,128,128,"(128, 128)",uint8,58.0,241.0,197.95703125,25.98291598758256
1-6610,0,non-inclusion,Heat 1 images/imgs/06610.TIF,L,128,128,"(128, 128)",uint8,67.0,233.0,193.509765625,22.134105037350015
1-6612,1,inclusion,Heat 1 images/imgs/06612.TIF,L,128,128,"(128, 128)",uint8,49.0,240.0,201.5867919921875,15.553038550897929
1-6615,1,inclusion,Heat 1 images/imgs/06615.TIF,L,128,128,"(128, 128)",uint8,14.0,235.0,190.2979736328125,34.00512772677304
1-6617,1,inclusion,Heat 1 images/imgs/06617.TIF,L,128,128,"(128, 128)",uint8,20.0,239.0,191.57080078125,38.795724874003504
1-6619,1,inclusion,Heat 1 images/imgs/06619.TIF,L,128,128,"(128, 128)",uint8,6.0,238.0,198.93145751953125,19.619612658107002
1-6620,1,inclusion,Heat 1 images/imgs/06620.TIF,L,128,128,"(128, 128)",uint8,60.0,237.0,197.85089111328125,24.056996031171632
1-6623,1,inclusion,Heat 1 images/imgs/06623.TIF,L,128,128,"(128, 128)",uint8,32.0,231.0,194.05291748046875,23.02038350405689
1-6626,1,inclusion,Heat 1 images/imgs/06626.TIF,L,128,128,"(128, 128)",uint8,57.0,233.0,196.68487548828125,20.979988390147117
1-6637,1,inclusion,Heat 1 images/imgs/06637.TIF,L,128,128,"(128, 128)",uint8,77.0,232.0,194.71685791015625,15.880127093760622
1-6638,1,inclusion,Heat 1 images/imgs/06638.TIF,L,128,128,"(128, 128)",uint8,47.0,238.0,194.959228515625,29.05321462538826
1-6639,1,inclusion,Heat 1 images/imgs/06639.TIF,L,128,128,"(128, 128)",uint8,77.0,233.0,197.91925048828125,19.527062314178902
1-6640,1,inclusion,Heat 1 images/imgs/06640.TIF,L,128,128,"(128, 128)",uint8,44.0,237.0,195.90887451171875,19.325214750405536
1-6641,1,inclusion,Heat 1 images/imgs/06641.TIF,L,128,128,"(128, 128)",uint8,43.0,241.0,197.607177734375,25.4049644555536
1-6642,1,inclusion,Heat 1 images/imgs/06642.TIF,L,128,128,"(128, 128)",uint8,18.0,231.0,190.60662841796875,29.354208192073695
1-6650,1,inclusion,Heat 1 images/imgs/06650.TIF,L,128,128,"(128, 128)",uint8,32.0,244.0,197.55694580078125,24.83502803556573
1-6657,1,inclusion,Heat 1 images/imgs/06657.TIF,L,128,128,"(128, 128)",uint8,28.0,239.0,191.941650390625,29.676227524547503
1-6666,1,inclusion,Heat 1 images/imgs/06666.TIF,L,128,128,"(128, 128)",uint8,38.0,233.0,199.06201171875,22.941915388545375
1-6669,1,inclusion,Heat 1 images/imgs/06669.TIF,L,128,128,"(128, 128)",uint8,22.0,239.0,195.5609130859375,16.318199750940256
1-6680,1,inclusion,Heat 1 images/imgs/06680.TIF,L,128,128,"(128, 128)",uint8,22.0,238.0,198.55267333984375,18.585503263940883
1-6683,1,inclusion,Heat 1 images/imgs/06683.TIF,L,128,128,"(128, 128)",uint8,31.0,232.0,192.42987060546875,26.14256920506208
1-6684,1,inclusion,Heat 1 images/imgs/06684.TIF,L,128,128,"(128, 128)",uint8,24.0,231.0,186.1417236328125,37.5007689681287
1-6688,1,inclusion,Heat 1 images/imgs/06688.TIF,L,128,128,"(128, 128)",uint8,22.0,234.0,190.6912841796875,34.82734384234033
1-6691,1,inclusion,Heat 1 images/imgs/06691.TIF,L,128,128,"(128, 128)",uint8,56.0,235.0,198.4676513671875,24.314451609723385
1-6693,1,inclusion,Heat 1 images/imgs/06693.TIF,L,128,128,"(128, 128)",uint8,83.0,241.0,199.578125,16.327052147768057
1-6695,1,inclusion,Heat 1 images/imgs/06695.TIF,L,128,128,"(128, 128)",uint8,29.0,238.0,197.87451171875,26.61098056951221
1-6697,1,inclusion,Heat 1 images/imgs/06697.TIF,L,128,128,"(128, 128)",uint8,46.0,242.0,194.0472412109375,31.581556974351965
1-6698,1,inclusion,Heat 1 images/imgs/06698.TIF,L,128,128,"(128, 128)",uint8,27.0,236.0,192.38555908203125,34.71675236088814
1-6703,1,inclusion,Heat 1 images/imgs/06703.TIF,L,128,128,"(128, 128)",uint8,19.0,237.0,187.32012939453125,46.596509916613265
1-6704,1,inclusion,Heat 1 images/imgs/06704.TIF,L,128,128,"(128, 128)",uint8,46.0,240.0,198.52569580078125,22.47527013097278
1-6719,1,inclusion,Heat 1 images/imgs/06719.TIF,L,128,128,"(128, 128)",uint8,31.0,233.0,196.03778076171875,21.822055926519337
1-6733,1,inclusion,Heat 1 images/imgs/06733.TIF,L,128,128,"(128, 128)",uint8,18.0,234.0,198.068115234375,22.38908750309168
1-6736,1,inclusion,Heat 1 images/imgs/06736.TIF,L,128,128,"(128, 128)",uint8,29.0,234.0,187.70635986328125,31.698727802827737
1-6738,1,inclusion,Heat 1 images/imgs/06738.TIF,L,128,128,"(128, 128)",uint8,29.0,240.0,191.76922607421875,33.422633271211566
1-6745,1,inclusion,Heat 1 images/imgs/06745.TIF,L,128,128,"(128, 128)",uint8,37.0,239.0,196.9940185546875,22.778135790307488
1-6746,1,inclusion,Heat 1 images/imgs/06746.TIF,L,128,128,"(128, 128)",uint8,18.0,238.0,191.81463623046875,37.230034146090155
1-6747,1,inclusion,Heat 1 images/imgs/06747.TIF,L,128,128,"(128, 128)",uint8,29.0,238.0,199.2255859375,23.675881769986198
1-6754,1,inclusion,Heat 1 images/imgs/06754.TIF,L,128,128,"(128, 128)",uint8,27.0,235.0,197.85223388671875,25.44643056992443
1-6763,1,inclusion,Heat 1 images/imgs/06763.TIF,L,128,128,"(128, 128)",uint8,40.0,233.0,194.601318359375,21.370250596720105
1-6780,1,inclusion,Heat 1 images/imgs/06780.TIF,L,128,128,"(128, 128)",uint8,35.0,237.0,194.3026123046875,26.055543286396883
1-6783,1,inclusion,Heat 1 images/imgs/06783.TIF,L,128,128,"(128, 128)",uint8,43.0,239.0,199.0750732421875,23.264464979990027
1-6785,1,inclusion,Heat 1 images/imgs/06785.TIF,L,128,128,"(128, 128)",uint8,36.0,239.0,190.7288818359375,38.198350683519244
1-6795,1,inclusion,Heat 1 images/imgs/06795.TIF,L,128,128,"(128, 128)",uint8,30.0,235.0,199.80859375,20.761459311643375
1-6810,1,inclusion,Heat 1 images/imgs/06810.TIF,L,128,128,"(128, 128)",uint8,39.0,238.0,200.70745849609375,19.47908792130258
1-6817,1,inclusion,Heat 1 images/imgs/06817.TIF,L,128,128,"(128, 128)",uint8,33.0,245.0,201.523681640625,17.681979337208258
1-6829,1,inclusion,Heat 1 images/imgs/06829.TIF,L,128,128,"(128, 128)",uint8,41.0,235.0,197.0484619140625,17.069998783659457
1-6830,1,inclusion,Heat 1 images/imgs/06830.TIF,L,128,128,"(128, 128)",uint8,26.0,240.0,193.75860595703125,34.60001133080451
1-6833,1,inclusion,Heat 1 images/imgs/06833.TIF,L,128,128,"(128, 128)",uint8,62.0,235.0,200.725830078125,18.502435354759765
1-6838,1,inclusion,Heat 1 images/imgs/06838.TIF,L,128,128,"(128, 128)",uint8,62.0,232.0,196.9571533203125,15.146263465770684
1-6841,1,inclusion,Heat 1 images/imgs/06841.TIF,L,128,128,"(128, 128)",uint8,72.0,234.0,199.45306396484375,18.202591707231317
1-6842,1,inclusion,Heat 1 images/imgs/06842.TIF,L,128,128,"(128, 128)",uint8,34.0,239.0,196.58477783203125,27.146928064593165
1-6844,1,inclusion,Heat 1 images/imgs/06844.TIF,L,128,128,"(128, 128)",uint8,53.0,239.0,200.618896484375,18.560455336491028
1-6845,1,inclusion,Heat 1 images/imgs/06845.TIF,L,128,128,"(128, 128)",uint8,42.0,243.0,201.7218017578125,18.508655024505934
1-6847,1,inclusion,Heat 1 images/imgs/06847.TIF,L,128,128,"(128, 128)",uint8,66.0,236.0,193.7198486328125,24.225273951473966
1-6848,1,inclusion,Heat 1 images/imgs/06848.TIF,L,128,128,"(128, 128)",uint8,37.0,234.0,194.89361572265625,25.097910774736366
1-6850,1,inclusion,Heat 1 images/imgs/06850.TIF,L,128,128,"(128, 128)",uint8,23.0,237.0,190.70318603515625,31.0622441608799
1-6851,1,inclusion,Heat 1 images/imgs/06851.TIF,L,128,128,"(128, 128)",uint8,37.0,235.0,192.733642578125,25.794177175958716
1-6852,1,inclusion,Heat 1 images/imgs/06852.TIF,L,128,128,"(128, 128)",uint8,20.0,237.0,190.2432861328125,31.156066109383396
1-6853,1,inclusion,Heat 1 images/imgs/06853.TIF,L,128,128,"(128, 128)",uint8,36.0,234.0,195.2158203125,23.058223979246264
1-6858,1,inclusion,Heat 1 images/imgs/06858.TIF,L,128,128,"(128, 128)",uint8,12.0,240.0,190.6383056640625,40.09869309528103
1-6859,1,inclusion,Heat 1 images/imgs/06859.TIF,L,128,128,"(128, 128)",uint8,24.0,235.0,198.59625244140625,25.202481065835034
1-6862,1,inclusion,Heat 1 images/imgs/06862.TIF,L,128,128,"(128, 128)",uint8,62.0,237.0,199.80694580078125,14.297345384952857
1-6864,1,inclusion,Heat 1 images/imgs/06864.TIF,L,128,128,"(128, 128)",uint8,45.0,242.0,196.13946533203125,26.693416262899785
1-6868,1,inclusion,Heat 1 images/imgs/06868.TIF,L,128,128,"(128, 128)",uint8,43.0,235.0,193.7828369140625,22.226782640798323
1-6869,1,inclusion,Heat 1 images/imgs/06869.TIF,L,128,128,"(128, 128)",uint8,36.0,237.0,194.7667236328125,23.898401001275417
1-6883,1,inclusion,Heat 1 images/imgs/06883.TIF,L,128,128,"(128, 128)",uint8,20.0,237.0,192.2716064453125,26.44893387238396
1-6888,1,inclusion,Heat 1 images/imgs/06888.TIF,L,128,128,"(128, 128)",uint8,33.0,232.0,195.98968505859375,20.654582325561318
1-6890,1,inclusion,Heat 1 images/imgs/06890.TIF,L,128,128,"(128, 128)",uint8,72.0,240.0,198.97674560546875,19.362946950405785
1-6892,1,inclusion,Heat 1 images/imgs/06892.TIF,L,128,128,"(128, 128)",uint8,40.0,235.0,193.43011474609375,34.12231522515323
1-6897,1,inclusion,Heat 1 images/imgs/06897.TIF,L,128,128,"(128, 128)",uint8,35.0,238.0,197.63323974609375,21.480876331083675
1-6898,1,inclusion,Heat 1 images/imgs/06898.TIF,L,128,128,"(128, 128)",uint8,39.0,237.0,193.15557861328125,31.304903361842666
1-6901,1,inclusion,Heat 1 images/imgs/06901.TIF,L,128,128,"(128, 128)",uint8,33.0,237.0,198.22357177734375,20.415729362588767
1-6907,1,inclusion,Heat 1 images/imgs/06907.TIF,L,128,128,"(128, 128)",uint8,18.0,240.0,190.833740234375,36.7688181820253
1-6910,1,inclusion,Heat 1 images/imgs/06910.TIF,L,128,128,"(128, 128)",uint8,83.0,244.0,200.62738037109375,17.6410819754486
1-6912,1,inclusion,Heat 1 images/imgs/06912.TIF,L,128,128,"(128, 128)",uint8,8.0,244.0,195.521240234375,32.641738148576835
1-6914,1,inclusion,Heat 1 images/imgs/06914.TIF,L,128,128,"(128, 128)",uint8,26.0,236.0,197.29876708984375,27.938029277764834
