sample_id,heat,part,image_path,label,label_name
3-2056,3,2056,Heat 3 images/imgs/02056.TIF,1,inclusion
3-2058,3,2058,Heat 3 images/imgs/02058.TIF,1,inclusion
3-2060,3,2060,Heat 3 images/imgs/02060.TIF,1,inclusion
3-2062,3,2062,Heat 3 images/imgs/02062.TIF,1,inclusion
3-2063,3,2063,Heat 3 images/imgs/02063.TIF,1,inclusion
3-2064,3,2064,Heat 3 images/imgs/02064.TIF,1,inclusion
3-2067,3,2067,Heat 3 images/imgs/02067.TIF,1,inclusion
3-2068,3,2068,Heat 3 images/imgs/02068.TIF,1,inclusion
3-2069,3,2069,Heat 3 images/imgs/02069.TIF,1,inclusion
3-2070,3,2070,Heat 3 images/imgs/02070.TIF,1,inclusion
3-2073,3,2073,Heat 3 images/imgs/02073.TIF,1,inclusion
3-2075,3,2075,Heat 3 images/imgs/02075.TIF,1,inclusion
3-2076,3,2076,Heat 3 images/imgs/02076.TIF,1,inclusion
3-2080,3,2080,Heat 3 images/imgs/02080.TIF,1,inclusion
3-2083,3,2083,Heat 3 images/imgs/02083.TIF,1,inclusion
3-2087,3,2087,Heat 3 images/imgs/02087.TIF,1,inclusion
3-2088,3,2088,Heat 3 images/imgs/02088.TIF,1,inclusion
3-2090,3,2090,Heat 3 images/imgs/02090.TIF,1,inclusion
3-2092,3,2092,Heat 3 images/imgs/02092.TIF,1,inclusion
3-2095,3,2095,Heat 3 images/imgs/02095.TIF,1,inclusion
3-2096,3,2096,Heat 3 images/imgs/02096.TIF,1,inclusion
3-2097,3,2097,Heat 3 images/imgs/02097.TIF,1,inclusion
3-2098,3,2098,Heat 3 images/imgs/02098.TIF,1,inclusion
3-2099,3,2099,Heat 3 images/imgs/02099.TIF,1,inclusion
3-2100,3,2100,Heat 3 images/imgs/02100.TIF,1,inclusion
3-2101,3,2101,Heat 3 images/imgs/02101.TIF,1,inclusion
3-2104,3,2104,Heat 3 images/imgs/02104.TIF,1,inclusion
3-2107,3,2107,Heat 3 images/imgs/02107.TIF,1,inclusion
3-2108,3,2108,Heat 3 images/imgs/02108.TIF,1,inclusion
3-2112,3,2112,Heat 3 images/imgs/02112.TIF,1,inclusion
3-2114,3,2114,Heat 3 images/imgs/02114.TIF,1,inclusion
3-2116,3,2116,Heat 3 images/imgs/02116.TIF,1,inclusion
3-2117,3,2117,Heat 3 images/imgs/02117.TIF,1,inclusion
3-2120,3,2120,Heat 3 images/imgs/02120.TIF,1,inclusion
3-2123,3,2123,Heat 3 images/imgs/02123.TIF,1,inclusion
3-2124,3,2124,Heat 3 images/imgs/02124.TIF,1,inclusion
3-2125,3,2125,Heat 3 images/imgs/02125.TIF,1,inclusion
3-2127,3,2127,Heat 3 images/imgs/02127.TIF,1,inclusion
3-2130,3,2130,Heat 3 images/imgs/02130.TIF,1,inclusion
3-2131,3,2131,Heat 3 images/imgs/02131.TIF,1,inclusion
3-2132,3,2132,Heat 3 images/imgs/02132.TIF,1,inclusion
3-2134,3,2134,Heat 3 images/imgs/02134.TIF,1,inclusion
3-2137,3,2137,Heat 3 images/imgs/02137.TIF,1,inclusion
3-2138,3,2138,Heat 3 images/imgs/02138.TIF,1,inclusion
3-2143,3,2143,Heat 3 images/imgs/02143.TIF,1,inclusion
3-2144,3,2144,Heat 3 images/imgs/02144.TIF,1,inclusion
3-2145,3,2145,Heat 3 images/imgs/02145.TIF,1,inclusion
3-2146,3,2146,Heat 3 images/imgs/02146.TIF,1,inclusion
3-2149,3,2149,Heat 3 images/imgs/02149.TIF,1,inclusion
3-2150,3,2150,Heat 3 images/imgs/02150.TIF,1,inclusion
3-2153,3,2153,Heat 3 images/imgs/02153.TIF,1,inclusion
3-2154,3,2154,Heat 3 images/imgs/02154.TIF,1,inclusion
3-2157,3,2157,Heat 3 images/imgs/02157.TIF,1,inclusion
3-2159,3,2159,Heat 3 images/imgs/02159.TIF,1,inclusion
3-2160,3,2160,Heat 3 images/imgs/02160.TIF,1,inclusion
3-2161,3,2161,Heat 3 images/imgs/02161.TIF,1,inclusion
3-2165,3,2165,Heat 3 images/imgs/02165.TIF,1,inclusion
3-2168,3,2168,Heat 3 images/imgs/02168.TIF,1,inclusion
3-2169,3,2169,Heat 3 images/imgs/02169.TIF,1,inclusion
3-2170,3,2170,Heat 3 images/imgs/02170.TIF,1,inclusion
3-2177,3,2177,Heat 3 images/imgs/02177.TIF,1,inclusion
3-2178,3,2178,Heat 3 images/imgs/02178.TIF,1,inclusion
3-2185,3,2185,Heat 3 images/imgs/02185.TIF,1,inclusion
3-2186,3,2186,Heat 3 images/imgs/02186.TIF,1,inclusion
3-2190,3,2190,Heat 3 images/imgs/02190.TIF,1,inclusion
3-2191,3,2191,Heat 3 images/imgs/02191.TIF,1,inclusion
3-2194,3,2194,Heat 3 images/imgs/02194.TIF,1,inclusion
3-2198,3,2198,Heat 3 images/imgs/02198.TIF,1,inclusion
3-2199,3,2199,Heat 3 images/imgs/02199.TIF,1,inclusion
3-2200,3,2200,Heat 3 images/imgs/02200.TIF,1,inclusion
3-2201,3,2201,Heat 3 images/imgs/02201.TIF,1,inclusion
3-2203,3,2203,Heat 3 images/imgs/02203.TIF,1,inclusion
3-2204,3,2204,Heat 3 images/imgs/02204.TIF,1,inclusion
3-2207,3,2207,Heat 3 images/imgs/02207.TIF,1,inclusion
3-2209,3,2209,Heat 3 images/imgs/02209.TIF,1,inclusion
3-2217,3,2217,Heat 3 images/imgs/02217.TIF,1,inclusion
3-2220,3,2220,Heat 3 images/imgs/02220.TIF,1,inclusion
3-2222,3,2222,Heat 3 images/imgs/02222.TIF,1,inclusion
3-2231,3,2231,Heat 3 images/imgs/02231.TIF,1,inclusion
3-2234,3,2234,Heat 3 images/imgs/02234.TIF,1,inclusion
3-2235,3,2235,Heat 3 images/imgs/02235.TIF,1,inclusion
3-2236,3,2236,Heat 3 images/imgs/02236.TIF,1,inclusion
3-2240,3,2240,Heat 3 images/imgs/02240.TIF,1,inclusion
3-2242,3,2242,Heat 3 images/imgs/02242.TIF,1,inclusion
3-2243,3,2243,Heat 3 images/imgs/02243.TIF,1,inclusion
3-2244,3,2244,Heat 3 images/imgs/02244.TIF,1,inclusion
3-2245,3,2245,Heat 3 images/imgs/02245.TIF,1,inclusion
3-2248,3,2248,Heat 3 images/imgs/02248.TIF,1,inclusion
3-2251,3,2251,Heat 3 images/imgs/02251.TIF,1,inclusion
3-2257,3,2257,Heat 3 images/imgs/02257.TIF,0,non-inclusion
3-2258,3,2258,Heat 3 images/imgs/02258.TIF,1,inclusion
3-2263,3,2263,Heat 3 images/imgs/02263.TIF,1,inclusion
3-2264,3,2264,Heat 3 images/imgs/02264.TIF,1,inclusion
3-2265,3,2265,Heat 3 images/imgs/02265.TIF,1,inclusion
3-2266,3,2266,Heat 3 images/imgs/02266.TIF,1,inclusion
3-2267,3,2267,Heat 3 images/imgs/02267.TIF,1,inclusion
3-2268,3,2268,Heat 3 images/imgs/02268.TIF,1,inclusion
3-2274,3,2274,Heat 3 images/imgs/02274.TIF,1,inclusion
3-2276,3,2276,Heat 3 images/imgs/02276.TIF,1,inclusion
3-2278,3,2278,Heat 3 images/imgs/02278.TIF,1,inclusion
3-2280,3,2280,Heat 3 images/imgs/02280.TIF,1,inclusion
3-2282,3,2282,Heat 3 images/imgs/02282.TIF,1,inclusion
3-2283,3,2283,Heat 3 images/imgs/02283.TIF,1,inclusion
3-2287,3,2287,Heat 3 images/imgs/02287.TIF,1,inclusion
3-2288,3,2288,Heat 3 images/imgs/02288.TIF,1,inclusion
3-2291,3,2291,Heat 3 images/imgs/02291.TIF,1,inclusion
3-2292,3,2292,Heat 3 images/imgs/02292.TIF,1,inclusion
3-2293,3,2293,Heat 3 images/imgs/02293.TIF,1,inclusion
3-2294,3,2294,Heat 3 images/imgs/02294.TIF,1,inclusion
3-2296,3,2296,Heat 3 images/imgs/02296.TIF,1,inclusion
3-2300,3,2300,Heat 3 images/imgs/02300.TIF,1,inclusion
3-2301,3,2301,Heat 3 images/imgs/02301.TIF,1,inclusion
3-2302,3,2302,Heat 3 images/imgs/02302.TIF,1,inclusion
3-2303,3,2303,Heat 3 images/imgs/02303.TIF,1,inclusion
3-2305,3,2305,Heat 3 images/imgs/02305.TIF,1,inclusion
3-2306,3,2306,Heat 3 images/imgs/02306.TIF,1,inclusion
3-2307,3,2307,Heat 3 images/imgs/02307.TIF,1,inclusion
3-2310,3,2310,Heat 3 images/imgs/02310.TIF,1,inclusion
3-2311,3,2311,Heat 3 images/imgs/02311.TIF,1,inclusion
3-2312,3,2312,Heat 3 images/imgs/02312.TIF,1,inclusion
3-2317,3,2317,Heat 3 images/imgs/02317.TIF,1,inclusion
3-2321,3,2321,Heat 3 images/imgs/02321.TIF,1,inclusion
3-2322,3,2322,Heat 3 images/imgs/02322.TIF,1,inclusion
3-2325,3,2325,Heat 3 images/imgs/02325.TIF,1,inclusion
3-2326,3,2326,Heat 3 images/imgs/02326.TIF,1,inclusion
3-2327,3,2327,Heat 3 images/imgs/02327.TIF,1,inclusion
3-2331,3,2331,Heat 3 images/imgs/02331.TIF,1,inclusion
3-2332,3,2332,Heat 3 images/imgs/02332.TIF,1,inclusion
3-2333,3,2333,Heat 3 images/imgs/02333.TIF,1,inclusion
3-2335,3,2335,Heat 3 images/imgs/02335.TIF,1,inclusion
3-2337,3,2337,Heat 3 images/imgs/02337.TIF,1,inclusion
3-2338,3,2338,Heat 3 images/imgs/02338.TIF,1,inclusion
3-2341,3,2341,Heat 3 images/imgs/02341.TIF,1,inclusion
3-2346,3,2346,Heat 3 images/imgs/02346.TIF,1,inclusion
3-2347,3,2347,Heat 3 images/imgs/02347.TIF,1,inclusion
3-2349,3,2349,Heat 3 images/imgs/02349.TIF,1,inclusion
3-2350,3,2350,Heat 3 images/imgs/02350.TIF,1,inclusion
3-2352,3,2352,Heat 3 images/imgs/02352.TIF,1,inclusion
3-2353,3,2353,Heat 3 images/imgs/02353.TIF,1,inclusion
3-2354,3,2354,Heat 3 images/imgs/02354.TIF,1,inclusion
3-2355,3,2355,Heat 3 images/imgs/02355.TIF,1,inclusion
3-2356,3,2356,Heat 3 images/imgs/02356.TIF,1,inclusion
3-2359,3,2359,Heat 3 images/imgs/02359.TIF,1,inclusion
3-2360,3,2360,Heat 3 images/imgs/02360.TIF,1,inclusion
3-2364,3,2364,Heat 3 images/imgs/02364.TIF,1,inclusion
3-2365,3,2365,Heat 3 images/imgs/02365.TIF,1,inclusion
3-2368,3,2368,Heat 3 images/imgs/02368.TIF,1,inclusion
3-2370,3,2370,Heat 3 images/imgs/02370.TIF,1,inclusion
3-2372,3,2372,Heat 3 images/imgs/02372.TIF,1,inclusion
3-2374,3,2374,Heat 3 images/imgs/02374.TIF,1,inclusion
3-2380,3,2380,Heat 3 images/imgs/02380.TIF,1,inclusion
3-2381,3,2381,Heat 3 images/imgs/02381.TIF,1,inclusion
3-2383,3,2383,Heat 3 images/imgs/02383.TIF,1,inclusion
3-2385,3,2385,Heat 3 images/imgs/02385.TIF,1,inclusion
3-2387,3,2387,Heat 3 images/imgs/02387.TIF,1,inclusion
3-2388,3,2388,Heat 3 images/imgs/02388.TIF,1,inclusion
3-2390,3,2390,Heat 3 images/imgs/02390.TIF,0,non-inclusion
3-2391,3,2391,Heat 3 images/imgs/02391.TIF,1,inclusion
3-2394,3,2394,Heat 3 images/imgs/02394.TIF,1,inclusion
3-2395,3,2395,Heat 3 images/imgs/02395.TIF,1,inclusion
3-2397,3,2397,Heat 3 images/imgs/02397.TIF,1,inclusion
3-2400,3,2400,Heat 3 images/imgs/02400.TIF,1,inclusion
3-2401,3,2401,Heat 3 images/imgs/02401.TIF,1,inclusion
3-2402,3,2402,Heat 3 images/imgs/02402.TIF,1,inclusion
3-2404,3,2404,Heat 3 images/imgs/02404.TIF,1,inclusion
3-2406,3,2406,Heat 3 images/imgs/02406.TIF,1,inclusion
3-2408,3,2408,Heat 3 images/imgs/02408.TIF,1,inclusion
3-2410,3,2410,Heat 3 images/imgs/02410.TIF,1,inclusion
3-2415,3,2415,Heat 3 images/imgs/02415.TIF,1,inclusion
3-2417,3,2417,Heat 3 images/imgs/02417.TIF,1,inclusion
3-2418,3,2418,Heat 3 images/imgs/02418.TIF,1,inclusion
3-2424,3,2424,Heat 3 images/imgs/02424.TIF,1,inclusion
3-2425,3,2425,Heat 3 images/imgs/02425.TIF,1,inclusion
3-2426,3,2426,Heat 3 images/imgs/02426.TIF,1,inclusion
3-2429,3,2429,Heat 3 images/imgs/02429.TIF,1,inclusion
3-2431,3,2431,Heat 3 images/imgs/02431.TIF,1,inclusion
3-2433,3,2433,Heat 3 images/imgs/02433.TIF,1,inclusion
3-2436,3,2436,Heat 3 images/imgs/02436.TIF,1,inclusion
3-2440,3,2440,Heat 3 images/imgs/02440.TIF,1,inclusion
3-2443,3,2443,Heat 3 images/imgs/02443.TIF,1,inclusion
3-2444,3,2444,Heat 3 images/imgs/02444.TIF,1,inclusion
3-2445,3,2445,Heat 3 images/imgs/02445.TIF,1,inclusion
3-2446,3,2446,Heat 3 images/imgs/02446.TIF,1,inclusion
3-2447,3,2447,Heat 3 images/imgs/02447.TIF,1,inclusion
3-2449,3,2449,Heat 3 images/imgs/02449.TIF,1,inclusion
3-2452,3,2452,Heat 3 images/imgs/02452.TIF,1,inclusion
3-2454,3,2454,Heat 3 images/imgs/02454.TIF,1,inclusion
3-2456,3,2456,Heat 3 images/imgs/02456.TIF,1,inclusion
3-2458,3,2458,Heat 3 images/imgs/02458.TIF,1,inclusion
3-2461,3,2461,Heat 3 images/imgs/02461.TIF,1,inclusion
3-2463,3,2463,Heat 3 images/imgs/02463.TIF,1,inclusion
3-2465,3,2465,Heat 3 images/imgs/02465.TIF,1,inclusion
3-2469,3,2469,Heat 3 images/imgs/02469.TIF,0,non-inclusion
3-2470,3,2470,Heat 3 images/imgs/02470.TIF,1,inclusion
3-2471,3,2471,Heat 3 images/imgs/02471.TIF,1,inclusion
3-2474,3,2474,Heat 3 images/imgs/02474.TIF,1,inclusion
3-2475,3,2475,Heat 3 images/imgs/02475.TIF,1,inclusion
3-2477,3,2477,Heat 3 images/imgs/02477.TIF,1,inclusion
3-2478,3,2478,Heat 3 images/imgs/02478.TIF,1,inclusion
3-2481,3,2481,Heat 3 images/imgs/02481.TIF,1,inclusion
3-2484,3,2484,Heat 3 images/imgs/02484.TIF,1,inclusion
3-2488,3,2488,Heat 3 images/imgs/02488.TIF,1,inclusion
3-2489,3,2489,Heat 3 images/imgs/02489.TIF,1,inclusion
3-2493,3,2493,Heat 3 images/imgs/02493.TIF,1,inclusion
3-2494,3,2494,Heat 3 images/imgs/02494.TIF,1,inclusion
3-2495,3,2495,Heat 3 images/imgs/02495.TIF,1,inclusion
3-2497,3,2497,Heat 3 images/imgs/02497.TIF,1,inclusion
3-2498,3,2498,Heat 3 images/imgs/02498.TIF,1,inclusion
3-2500,3,2500,Heat 3 images/imgs/02500.TIF,1,inclusion
3-2501,3,2501,Heat 3 images/imgs/02501.TIF,1,inclusion
3-2503,3,2503,Heat 3 images/imgs/02503.TIF,1,inclusion
3-2507,3,2507,Heat 3 images/imgs/02507.TIF,1,inclusion
3-2508,3,2508,Heat 3 images/imgs/02508.TIF,1,inclusion
3-2510,3,2510,Heat 3 images/imgs/02510.TIF,1,inclusion
3-2512,3,2512,Heat 3 images/imgs/02512.TIF,1,inclusion
3-2514,3,2514,Heat 3 images/imgs/02514.TIF,1,inclusion
3-2515,3,2515,Heat 3 images/imgs/02515.TIF,1,inclusion
3-2524,3,2524,Heat 3 images/imgs/02524.TIF,1,inclusion
3-2526,3,2526,Heat 3 images/imgs/02526.TIF,1,inclusion
3-2527,3,2527,Heat 3 images/imgs/02527.TIF,1,inclusion
3-2528,3,2528,Heat 3 images/imgs/02528.TIF,1,inclusion
3-2529,3,2529,Heat 3 images/imgs/02529.TIF,1,inclusion
3-2531,3,2531,Heat 3 images/imgs/02531.TIF,1,inclusion
3-2532,3,2532,Heat 3 images/imgs/02532.TIF,1,inclusion
3-2533,3,2533,Heat 3 images/imgs/02533.TIF,1,inclusion
3-2534,3,2534,Heat 3 images/imgs/02534.TIF,1,inclusion
3-2535,3,2535,Heat 3 images/imgs/02535.TIF,1,inclusion
3-2536,3,2536,Heat 3 images/imgs/02536.TIF,1,inclusion
3-2537,3,2537,Heat 3 images/imgs/02537.TIF,1,inclusion
3-2538,3,2538,Heat 3 images/imgs/02538.TIF,1,inclusion
3-2540,3,2540,Heat 3 images/imgs/02540.TIF,1,inclusion
3-2543,3,2543,Heat 3 images/imgs/02543.TIF,1,inclusion
3-2545,3,2545,Heat 3 images/imgs/02545.TIF,1,inclusion
3-2546,3,2546,Heat 3 images/imgs/02546.TIF,1,inclusion
3-2547,3,2547,Heat 3 images/imgs/02547.TIF,1,inclusion
3-2548,3,2548,Heat 3 images/imgs/02548.TIF,1,inclusion
3-2549,3,2549,Heat 3 images/imgs/02549.TIF,1,inclusion
3-2551,3,2551,Heat 3 images/imgs/02551.TIF,1,inclusion
3-2552,3,2552,Heat 3 images/imgs/02552.TIF,1,inclusion
3-2555,3,2555,Heat 3 images/imgs/02555.TIF,1,inclusion
3-2556,3,2556,Heat 3 images/imgs/02556.TIF,1,inclusion
3-2557,3,2557,Heat 3 images/imgs/02557.TIF,1,inclusion
3-2558,3,2558,Heat 3 images/imgs/02558.TIF,1,inclusion
3-2560,3,2560,Heat 3 images/imgs/02560.TIF,1,inclusion
3-2562,3,2562,Heat 3 images/imgs/02562.TIF,1,inclusion
3-2563,3,2563,Heat 3 images/imgs/02563.TIF,1,inclusion
3-2565,3,2565,Heat 3 images/imgs/02565.TIF,1,inclusion
3-2568,3,2568,Heat 3 images/imgs/02568.TIF,1,inclusion
3-2569,3,2569,Heat 3 images/imgs/02569.TIF,1,inclusion
3-2570,3,2570,Heat 3 images/imgs/02570.TIF,1,inclusion
3-2574,3,2574,Heat 3 images/imgs/02574.TIF,1,inclusion
3-2577,3,2577,Heat 3 images/imgs/02577.TIF,1,inclusion
3-2579,3,2579,Heat 3 images/imgs/02579.TIF,1,inclusion
3-2582,3,2582,Heat 3 images/imgs/02582.TIF,1,inclusion
3-2583,3,2583,Heat 3 images/imgs/02583.TIF,1,inclusion
3-2585,3,2585,Heat 3 images/imgs/02585.TIF,1,inclusion
3-2588,3,2588,Heat 3 images/imgs/02588.TIF,1,inclusion
3-2589,3,2589,Heat 3 images/imgs/02589.TIF,1,inclusion
3-2591,3,2591,Heat 3 images/imgs/02591.TIF,1,inclusion
3-2593,3,2593,Heat 3 images/imgs/02593.TIF,1,inclusion
3-2595,3,2595,Heat 3 images/imgs/02595.TIF,1,inclusion
3-2596,3,2596,Heat 3 images/imgs/02596.TIF,1,inclusion
3-2599,3,2599,Heat 3 images/imgs/02599.TIF,1,inclusion
3-2600,3,2600,Heat 3 images/imgs/02600.TIF,1,inclusion
3-2602,3,2602,Heat 3 images/imgs/02602.TIF,1,inclusion
3-2605,3,2605,Heat 3 images/imgs/02605.TIF,1,inclusion
3-2606,3,2606,Heat 3 images/imgs/02606.TIF,0,non-inclusion
3-2607,3,2607,Heat 3 images/imgs/02607.TIF,1,inclusion
3-2608,3,2608,Heat 3 images/imgs/02608.TIF,1,inclusion
3-2611,3,2611,Heat 3 images/imgs/02611.TIF,1,inclusion
3-2615,3,2615,Heat 3 images/imgs/02615.TIF,1,inclusion
3-2618,3,2618,Heat 3 images/imgs/02618.TIF,1,inclusion
3-2623,3,2623,Heat 3 images/imgs/02623.TIF,1,inclusion
3-2624,3,2624,Heat 3 images/imgs/02624.TIF,1,inclusion
3-2626,3,2626,Heat 3 images/imgs/02626.TIF,1,inclusion
3-2627,3,2627,Heat 3 images/imgs/02627.TIF,1,inclusion
3-2629,3,2629,Heat 3 images/imgs/02629.TIF,0,non-inclusion
3-2630,3,2630,Heat 3 images/imgs/02630.TIF,1,inclusion
3-2633,3,2633,Heat 3 images/imgs/02633.TIF,1,inclusion
3-2635,3,2635,Heat 3 images/imgs/02635.TIF,1,inclusion
3-2636,3,2636,Heat 3 images/imgs/02636.TIF,1,inclusion
3-2637,3,2637,Heat 3 images/imgs/02637.TIF,1,inclusion
3-2641,3,2641,Heat 3 images/imgs/02641.TIF,1,inclusion
3-2642,3,2642,Heat 3 images/imgs/02642.TIF,1,inclusion
3-2645,3,2645,Heat 3 images/imgs/02645.TIF,1,inclusion
3-2646,3,2646,Heat 3 images/imgs/02646.TIF,1,inclusion
3-2650,3,2650,Heat 3 images/imgs/02650.TIF,1,inclusion
3-2652,3,2652,Heat 3 images/imgs/02652.TIF,1,inclusion
3-2654,3,2654,Heat 3 images/imgs/02654.TIF,1,inclusion
3-2655,3,2655,Heat 3 images/imgs/02655.TIF,1,inclusion
3-2656,3,2656,Heat 3 images/imgs/02656.TIF,1,inclusion
3-2658,3,2658,Heat 3 images/imgs/02658.TIF,1,inclusion
3-2670,3,2670,Heat 3 images/imgs/02670.TIF,1,inclusion
3-2676,3,2676,Heat 3 images/imgs/02676.TIF,1,inclusion
3-2677,3,2677,Heat 3 images/imgs/02677.TIF,1,inclusion
3-2678,3,2678,Heat 3 images/imgs/02678.TIF,1,inclusion
3-2687,3,2687,Heat 3 images/imgs/02687.TIF,1,inclusion
3-2690,3,2690,Heat 3 images/imgs/02690.TIF,1,inclusion
3-2694,3,2694,Heat 3 images/imgs/02694.TIF,1,inclusion
3-2695,3,2695,Heat 3 images/imgs/02695.TIF,1,inclusion
3-2699,3,2699,Heat 3 images/imgs/02699.TIF,1,inclusion
3-2700,3,2700,Heat 3 images/imgs/02700.TIF,1,inclusion
3-2701,3,2701,Heat 3 images/imgs/02701.TIF,1,inclusion
3-2703,3,2703,Heat 3 images/imgs/02703.TIF,1,inclusion
3-2704,3,2704,Heat 3 images/imgs/02704.TIF,1,inclusion
3-2705,3,2705,Heat 3 images/imgs/02705.TIF,1,inclusion
3-2708,3,2708,Heat 3 images/imgs/02708.TIF,1,inclusion
3-2709,3,2709,Heat 3 images/imgs/02709.TIF,1,inclusion
3-2712,3,2712,Heat 3 images/imgs/02712.TIF,1,inclusion
3-2715,3,2715,Heat 3 images/imgs/02715.TIF,1,inclusion
3-2718,3,2718,Heat 3 images/imgs/02718.TIF,1,inclusion
3-2725,3,2725,Heat 3 images/imgs/02725.TIF,1,inclusion
3-2726,3,2726,Heat 3 images/imgs/02726.TIF,1,inclusion
3-2727,3,2727,Heat 3 images/imgs/02727.TIF,0,non-inclusion
3-2731,3,2731,Heat 3 images/imgs/02731.TIF,1,inclusion
3-2733,3,2733,Heat 3 images/imgs/02733.TIF,1,inclusion
3-2735,3,2735,Heat 3 images/imgs/02735.TIF,1,inclusion
3-2736,3,2736,Heat 3 images/imgs/02736.TIF,0,non-inclusion
3-2737,3,2737,Heat 3 images/imgs/02737.TIF,1,inclusion
3-2738,3,2738,Heat 3 images/imgs/02738.TIF,0,non-inclusion
3-2739,3,2739,Heat 3 images/imgs/02739.TIF,1,inclusion
3-2740,3,2740,Heat 3 images/imgs/02740.TIF,1,inclusion
3-2742,3,2742,Heat 3 images/imgs/02742.TIF,1,inclusion
3-2744,3,2744,Heat 3 images/imgs/02744.TIF,1,inclusion
3-2747,3,2747,Heat 3 images/imgs/02747.TIF,1,inclusion
3-2748,3,2748,Heat 3 images/imgs/02748.TIF,1,inclusion
3-2749,3,2749,Heat 3 images/imgs/02749.TIF,1,inclusion
3-2750,3,2750,Heat 3 images/imgs/02750.TIF,1,inclusion
3-2751,3,2751,Heat 3 images/imgs/02751.TIF,1,inclusion
3-2753,3,2753,Heat 3 images/imgs/02753.TIF,1,inclusion
3-2754,3,2754,Heat 3 images/imgs/02754.TIF,1,inclusion
3-2758,3,2758,Heat 3 images/imgs/02758.TIF,1,inclusion
3-2759,3,2759,Heat 3 images/imgs/02759.TIF,1,inclusion
3-2760,3,2760,Heat 3 images/imgs/02760.TIF,1,inclusion
3-2761,3,2761,Heat 3 images/imgs/02761.TIF,1,inclusion
3-2763,3,2763,Heat 3 images/imgs/02763.TIF,1,inclusion
3-2764,3,2764,Heat 3 images/imgs/02764.TIF,1,inclusion
3-2765,3,2765,Heat 3 images/imgs/02765.TIF,1,inclusion
3-2775,3,2775,Heat 3 images/imgs/02775.TIF,1,inclusion
3-2780,3,2780,Heat 3 images/imgs/02780.TIF,0,non-inclusion
3-2781,3,2781,Heat 3 images/imgs/02781.TIF,1,inclusion
3-2784,3,2784,Heat 3 images/imgs/02784.TIF,1,inclusion
3-2785,3,2785,Heat 3 images/imgs/02785.TIF,1,inclusion
3-2787,3,2787,Heat 3 images/imgs/02787.TIF,1,inclusion
3-2789,3,2789,Heat 3 images/imgs/02789.TIF,1,inclusion
3-2790,3,2790,Heat 3 images/imgs/02790.TIF,1,inclusion
3-2791,3,2791,Heat 3 images/imgs/02791.TIF,1,inclusion
3-2794,3,2794,Heat 3 images/imgs/02794.TIF,1,inclusion
3-2802,3,2802,Heat 3 images/imgs/02802.TIF,1,inclusion
3-2805,3,2805,Heat 3 images/imgs/02805.TIF,1,inclusion
3-2809,3,2809,Heat 3 images/imgs/02809.TIF,1,inclusion
3-2813,3,2813,Heat 3 images/imgs/02813.TIF,1,inclusion
3-2814,3,2814,Heat 3 images/imgs/02814.TIF,1,inclusion
3-2815,3,2815,Heat 3 images/imgs/02815.TIF,1,inclusion
3-2818,3,2818,Heat 3 images/imgs/02818.TIF,1,inclusion
3-2819,3,2819,Heat 3 images/imgs/02819.TIF,1,inclusion
3-2820,3,2820,Heat 3 images/imgs/02820.TIF,1,inclusion
3-2823,3,2823,Heat 3 images/imgs/02823.TIF,1,inclusion
3-2824,3,2824,Heat 3 images/imgs/02824.TIF,1,inclusion
3-2825,3,2825,Heat 3 images/imgs/02825.TIF,1,inclusion
3-2827,3,2827,Heat 3 images/imgs/02827.TIF,1,inclusion
3-2830,3,2830,Heat 3 images/imgs/02830.TIF,1,inclusion
3-2832,3,2832,Heat 3 images/imgs/02832.TIF,1,inclusion
3-2833,3,2833,Heat 3 images/imgs/02833.TIF,1,inclusion
3-2836,3,2836,Heat 3 images/imgs/02836.TIF,1,inclusion
3-2837,3,2837,Heat 3 images/imgs/02837.TIF,1,inclusion
3-2838,3,2838,Heat 3 images/imgs/02838.TIF,1,inclusion
3-2839,3,2839,Heat 3 images/imgs/02839.TIF,1,inclusion
3-2840,3,2840,Heat 3 images/imgs/02840.TIF,1,inclusion
3-2841,3,2841,Heat 3 images/imgs/02841.TIF,1,inclusion
3-2842,3,2842,Heat 3 images/imgs/02842.TIF,1,inclusion
3-2843,3,2843,Heat 3 images/imgs/02843.TIF,1,inclusion
3-2844,3,2844,Heat 3 images/imgs/02844.TIF,1,inclusion
3-2845,3,2845,Heat 3 images/imgs/02845.TIF,1,inclusion
3-2846,3,2846,Heat 3 images/imgs/02846.TIF,1,inclusion
3-2847,3,2847,Heat 3 images/imgs/02847.TIF,1,inclusion
3-2850,3,2850,Heat 3 images/imgs/02850.TIF,1,inclusion
3-2851,3,2851,Heat 3 images/imgs/02851.TIF,1,inclusion
3-2853,3,2853,Heat 3 images/imgs/02853.TIF,1,inclusion
3-2856,3,2856,Heat 3 images/imgs/02856.TIF,1,inclusion
3-2857,3,2857,Heat 3 images/imgs/02857.TIF,1,inclusion
3-2858,3,2858,Heat 3 images/imgs/02858.TIF,1,inclusion
3-2859,3,2859,Heat 3 images/imgs/02859.TIF,1,inclusion
3-2863,3,2863,Heat 3 images/imgs/02863.TIF,1,inclusion
3-2864,3,2864,Heat 3 images/imgs/02864.TIF,1,inclusion
3-2865,3,2865,Heat 3 images/imgs/02865.TIF,1,inclusion
3-2867,3,2867,Heat 3 images/imgs/02867.TIF,1,inclusion
